dataset,true_grade,true_sheldon,predicted_grade,predicted_sheldon,continuous_prediction,error,company,year,cert,filename,obverse_path,reverse_path
Circulation,ms64,64,MS64,64,64.23875427246094,0.2387542724609375,PCGS,1921,32567994,ms64-PCGS-1921-$1-32567994,Circulation/ms64/obverse/ms64-PCGS-1921-$1-32567994.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-32567994.jpg
Circulation,ms64,64,MS63,63,62.824310302734375,1.175689697265625,PCGS,1921,34369408,ms64-PCGS-1921-$1-34369408,Circulation/ms64/obverse/ms64-PCGS-1921-$1-34369408.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-34369408.jpg
Circulation,ms64,64,MS64,64,64.31852722167969,0.3185272216796875,PCGS,1921,35749036,ms64-PCGS-1921-$1-35749036,Circulation/ms64/obverse/ms64-PCGS-1921-$1-35749036.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-35749036.jpg
Circulation,ms64,64,MS64,64,63.87882995605469,0.1211700439453125,PCGS,1921,38164871,ms64-PCGS-1921-$1-38164871,Circulation/ms64/obverse/ms64-PCGS-1921-$1-38164871.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-38164871.jpg
Circulation,ms64,64,MS64,64,64.25767517089844,0.2576751708984375,PCGS,1921,38353607,ms64-PCGS-1921-$1-38353607,Circulation/ms64/obverse/ms64-PCGS-1921-$1-38353607.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-38353607.jpg
Circulation,ms64,64,MS64,64,64.14514923095703,0.14514923095703125,PCGS,1921,38928954,ms64-PCGS-1921-$1-38928954,Circulation/ms64/obverse/ms64-PCGS-1921-$1-38928954.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-38928954.jpg
Circulation,ms64,64,MS64,64,64.06626892089844,0.0662689208984375,PCGS,1921,81227332,ms64-PCGS-1921-$1-81227332,Circulation/ms64/obverse/ms64-PCGS-1921-$1-81227332.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-81227332.jpg
Circulation,ms64,64,MS64,64,64.16014099121094,0.1601409912109375,PCGS,1921,81264201,ms64-PCGS-1921-$1-81264201,Circulation/ms64/obverse/ms64-PCGS-1921-$1-81264201.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-81264201.jpg
Circulation,ms64,64,MS63,63,63.480838775634766,0.5191612243652344,PCGS,1921,81431580,ms64-PCGS-1921-$1-81431580,Circulation/ms64/obverse/ms64-PCGS-1921-$1-81431580.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-81431580.jpg
Circulation,ms64,64,MS63,63,63.30634307861328,0.6936569213867188,PCGS,1921,83245182,ms64-PCGS-1921-$1-83245182,Circulation/ms64/obverse/ms64-PCGS-1921-$1-83245182.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-83245182.jpg
Circulation,ms64,64,MS64,64,64.22377014160156,0.2237701416015625,PCGS,1921,83266366,ms64-PCGS-1921-$1-83266366,Circulation/ms64/obverse/ms64-PCGS-1921-$1-83266366.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-83266366.jpg
Circulation,ms64,64,MS64,64,63.99180221557617,0.008197784423828125,PCGS,1921,83287599,ms64-PCGS-1921-$1-83287599,Circulation/ms64/obverse/ms64-PCGS-1921-$1-83287599.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-83287599.jpg
Circulation,ms64,64,MS64,64,63.629058837890625,0.370941162109375,PCGS,1921,83728560,ms64-PCGS-1921-$1-83728560,Circulation/ms64/obverse/ms64-PCGS-1921-$1-83728560.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-83728560.jpg
Circulation,ms64,64,MS64,64,64.44131469726562,0.441314697265625,PCGS,1921,85195871,ms64-PCGS-1921-$1-85195871,Circulation/ms64/obverse/ms64-PCGS-1921-$1-85195871.jpg,Circulation/ms64/reverse/ms64-PCGS-1921-$1-85195871.jpg
Circulation,ms64,64,MS65,65,64.53273010253906,0.5327301025390625,PCGS,1922,01163392,ms64-PCGS-1922-$1-01163392,Circulation/ms64/obverse/ms64-PCGS-1922-$1-01163392.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-01163392.jpg
Circulation,ms64,64,MS62,62,61.53461456298828,2.4653854370117188,PCGS,1922,01242481,ms64-PCGS-1922-$1-01242481,Circulation/ms64/obverse/ms64-PCGS-1922-$1-01242481.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-01242481.jpg
Circulation,ms64,64,MS65,65,64.67094421386719,0.6709442138671875,PCGS,1922,01296973,ms64-PCGS-1922-$1-01296973,Circulation/ms64/obverse/ms64-PCGS-1922-$1-01296973.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-01296973.jpg
Circulation,ms64,64,MS65,65,64.53755187988281,0.5375518798828125,PCGS,1922,01298017,ms64-PCGS-1922-$1-01298017,Circulation/ms64/obverse/ms64-PCGS-1922-$1-01298017.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-01298017.jpg
Circulation,ms64,64,MS65,65,64.65522766113281,0.6552276611328125,PCGS,1922,01332312,ms64-PCGS-1922-$1-01332312,Circulation/ms64/obverse/ms64-PCGS-1922-$1-01332312.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-01332312.jpg
Circulation,ms64,64,MS64,64,64.25929260253906,0.2592926025390625,PCGS,1922,01338167,ms64-PCGS-1922-$1-01338167,Circulation/ms64/obverse/ms64-PCGS-1922-$1-01338167.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-01338167.jpg
Circulation,ms64,64,MS63,63,63.073062896728516,0.9269371032714844,PCGS,1922,01446076,ms64-PCGS-1922-$1-01446076,Circulation/ms64/obverse/ms64-PCGS-1922-$1-01446076.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-01446076.jpg
Circulation,ms64,64,MS65,65,64.56524658203125,0.56524658203125,PCGS,1922,01486228,ms64-PCGS-1922-$1-01486228,Circulation/ms64/obverse/ms64-PCGS-1922-$1-01486228.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-01486228.jpg
Circulation,ms64,64,MS65,65,64.98213195800781,0.9821319580078125,PCGS,1922,01569485,ms64-PCGS-1922-$1-01569485,Circulation/ms64/obverse/ms64-PCGS-1922-$1-01569485.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-01569485.jpg
Circulation,ms64,64,MS64,64,64.48649597167969,0.4864959716796875,PCGS,1922,02217005,ms64-PCGS-1922-$1-02217005,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02217005.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02217005.jpg
Circulation,ms64,64,MS64,64,64.26296997070312,0.262969970703125,PCGS,1922,02293146,ms64-PCGS-1922-$1-02293146,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02293146.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02293146.jpg
Circulation,ms64,64,MS64,64,64.36329650878906,0.3632965087890625,PCGS,1922,02387019,ms64-PCGS-1922-$1-02387019,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02387019.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02387019.jpg
Circulation,ms64,64,MS64,64,64.36544799804688,0.365447998046875,PCGS,1922,02507400,ms64-PCGS-1922-$1-02507400,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02507400.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02507400.jpg
Circulation,ms64,64,MS64,64,64.38687133789062,0.386871337890625,PCGS,1922,02507403,ms64-PCGS-1922-$1-02507403,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02507403.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02507403.jpg
Circulation,ms64,64,MS65,65,64.52298736572266,0.5229873657226562,PCGS,1922,02507407,ms64-PCGS-1922-$1-02507407,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02507407.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02507407.jpg
Circulation,ms64,64,MS64,64,64.25762939453125,0.25762939453125,PCGS,1922,02507411,ms64-PCGS-1922-$1-02507411,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02507411.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02507411.jpg
Circulation,ms64,64,MS64,64,64.33641052246094,0.3364105224609375,PCGS,1922,02507412,ms64-PCGS-1922-$1-02507412,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02507412.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02507412.jpg
Circulation,ms64,64,MS64,64,64.4068603515625,0.4068603515625,PCGS,1922,02507417,ms64-PCGS-1922-$1-02507417,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02507417.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02507417.jpg
Circulation,ms64,64,MS64,64,64.20233154296875,0.20233154296875,PCGS,1922,02507421,ms64-PCGS-1922-$1-02507421,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02507421.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02507421.jpg
Circulation,ms64,64,MS65,65,64.76921081542969,0.7692108154296875,PCGS,1922,02507422,ms64-PCGS-1922-$1-02507422,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02507422.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02507422.jpg
Circulation,ms64,64,MS64,64,64.41155242919922,0.41155242919921875,PCGS,1922,02507423,ms64-PCGS-1922-$1-02507423,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02507423.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02507423.jpg
Circulation,ms64,64,MS64,64,64.40735626220703,0.40735626220703125,PCGS,1922,02507427,ms64-PCGS-1922-$1-02507427,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02507427.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02507427.jpg
Circulation,ms64,64,MS64,64,64.43612670898438,0.436126708984375,PCGS,1922,02507429,ms64-PCGS-1922-$1-02507429,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02507429.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02507429.jpg
Circulation,ms64,64,MS64,64,64.36225891113281,0.3622589111328125,PCGS,1922,02532639,ms64-PCGS-1922-$1-02532639,Circulation/ms64/obverse/ms64-PCGS-1922-$1-02532639.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-02532639.jpg
Circulation,ms64,64,MS64,64,64.18179321289062,0.181793212890625,PCGS,1922,03113104,ms64-PCGS-1922-$1-03113104,Circulation/ms64/obverse/ms64-PCGS-1922-$1-03113104.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-03113104.jpg
Circulation,ms64,64,MS65,65,64.62577056884766,0.6257705688476562,PCGS,1922,03236737,ms64-PCGS-1922-$1-03236737,Circulation/ms64/obverse/ms64-PCGS-1922-$1-03236737.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-03236737.jpg
Circulation,ms64,64,MS65,65,64.54447937011719,0.5444793701171875,PCGS,1922,03381692,ms64-PCGS-1922-$1-03381692,Circulation/ms64/obverse/ms64-PCGS-1922-$1-03381692.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-03381692.jpg
Circulation,ms64,64,MS65,65,64.56849670410156,0.5684967041015625,PCGS,1922,03726702,ms64-PCGS-1922-$1-03726702,Circulation/ms64/obverse/ms64-PCGS-1922-$1-03726702.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-03726702.jpg
Circulation,ms64,64,MS64,64,63.91935348510742,0.08064651489257812,PCGS,1922,03742597,ms64-PCGS-1922-$1-03742597,Circulation/ms64/obverse/ms64-PCGS-1922-$1-03742597.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-03742597.jpg
Circulation,ms64,64,MS65,65,65.0162353515625,1.0162353515625,PCGS,1922,03750439,ms64-PCGS-1922-$1-03750439,Circulation/ms64/obverse/ms64-PCGS-1922-$1-03750439.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-03750439.jpg
Circulation,ms64,64,MS64,64,64.10653686523438,0.106536865234375,PCGS,1922,04086409,ms64-PCGS-1922-$1-04086409,Circulation/ms64/obverse/ms64-PCGS-1922-$1-04086409.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-04086409.jpg
Circulation,ms64,64,MS64,64,64.10243225097656,0.1024322509765625,PCGS,1922,04306634,ms64-PCGS-1922-$1-04306634,Circulation/ms64/obverse/ms64-PCGS-1922-$1-04306634.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-04306634.jpg
Circulation,ms64,64,MS64,64,64.29762268066406,0.2976226806640625,PCGS,1922,04811733,ms64-PCGS-1922-$1-04811733,Circulation/ms64/obverse/ms64-PCGS-1922-$1-04811733.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-04811733.jpg
Circulation,ms64,64,MS65,65,64.67332458496094,0.6733245849609375,PCGS,1922,04903272,ms64-PCGS-1922-$1-04903272,Circulation/ms64/obverse/ms64-PCGS-1922-$1-04903272.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-04903272.jpg
Circulation,ms64,64,MS64,64,64.35726165771484,0.35726165771484375,PCGS,1922,05084582,ms64-PCGS-1922-$1-05084582,Circulation/ms64/obverse/ms64-PCGS-1922-$1-05084582.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-05084582.jpg
Circulation,ms64,64,MS64,64,64.33985900878906,0.3398590087890625,PCGS,1922,05093778,ms64-PCGS-1922-$1-05093778,Circulation/ms64/obverse/ms64-PCGS-1922-$1-05093778.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-05093778.jpg
Circulation,ms64,64,MS65,65,64.5169677734375,0.5169677734375,PCGS,1922,05122608,ms64-PCGS-1922-$1-05122608,Circulation/ms64/obverse/ms64-PCGS-1922-$1-05122608.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-05122608.jpg
Circulation,ms64,64,MS65,65,64.53924560546875,0.53924560546875,PCGS,1922,06247114,ms64-PCGS-1922-$1-06247114,Circulation/ms64/obverse/ms64-PCGS-1922-$1-06247114.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-06247114.jpg
Circulation,ms64,64,MS64,64,64.46623229980469,0.4662322998046875,PCGS,1922,06493907,ms64-PCGS-1922-$1-06493907,Circulation/ms64/obverse/ms64-PCGS-1922-$1-06493907.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-06493907.jpg
Circulation,ms64,64,MS64,64,64.16285705566406,0.1628570556640625,PCGS,1922,06517482,ms64-PCGS-1922-$1-06517482,Circulation/ms64/obverse/ms64-PCGS-1922-$1-06517482.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-06517482.jpg
Circulation,ms64,64,MS65,65,64.5855712890625,0.5855712890625,PCGS,1922,06517483,ms64-PCGS-1922-$1-06517483,Circulation/ms64/obverse/ms64-PCGS-1922-$1-06517483.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-06517483.jpg
Circulation,ms64,64,MS65,65,64.63751220703125,0.63751220703125,PCGS,1922,07452367,ms64-PCGS-1922-$1-07452367,Circulation/ms64/obverse/ms64-PCGS-1922-$1-07452367.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-07452367.jpg
Circulation,ms64,64,MS65,65,64.58306121826172,0.5830612182617188,PCGS,1922,07551655,ms64-PCGS-1922-$1-07551655,Circulation/ms64/obverse/ms64-PCGS-1922-$1-07551655.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-07551655.jpg
Circulation,ms64,64,MS64,64,64.19857788085938,0.198577880859375,PCGS,1922,07645699,ms64-PCGS-1922-$1-07645699,Circulation/ms64/obverse/ms64-PCGS-1922-$1-07645699.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-07645699.jpg
Circulation,ms64,64,MS65,65,64.89318084716797,0.8931808471679688,PCGS,1922,08184778,ms64-PCGS-1922-$1-08184778,Circulation/ms64/obverse/ms64-PCGS-1922-$1-08184778.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-08184778.jpg
Circulation,ms64,64,MS64,64,63.55179977416992,0.4482002258300781,PCGS,1922,08214579,ms64-PCGS-1922-$1-08214579,Circulation/ms64/obverse/ms64-PCGS-1922-$1-08214579.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-08214579.jpg
Circulation,ms64,64,MS65,65,64.73423767089844,0.7342376708984375,PCGS,1922,09074458,ms64-PCGS-1922-$1-09074458,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09074458.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09074458.jpg
Circulation,ms64,64,MS64,64,64.1318359375,0.1318359375,PCGS,1922,09134960,ms64-PCGS-1922-$1-09134960,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09134960.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09134960.jpg
Circulation,ms64,64,MS65,65,64.58067321777344,0.5806732177734375,PCGS,1922,09193607,ms64-PCGS-1922-$1-09193607,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09193607.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09193607.jpg
Circulation,ms64,64,MS64,64,64.47128295898438,0.471282958984375,PCGS,1922,09209351,ms64-PCGS-1922-$1-09209351,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09209351.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09209351.jpg
Circulation,ms64,64,MS65,65,64.52008819580078,0.5200881958007812,PCGS,1922,09450940,ms64-PCGS-1922-$1-09450940,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09450940.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09450940.jpg
Circulation,ms64,64,MS64,64,64.19467163085938,0.194671630859375,PCGS,1922,09547293,ms64-PCGS-1922-$1-09547293,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09547293.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09547293.jpg
Circulation,ms64,64,MS64,64,64.31675720214844,0.3167572021484375,PCGS,1922,09547315,ms64-PCGS-1922-$1-09547315,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09547315.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09547315.jpg
Circulation,ms64,64,MS64,64,64.37333679199219,0.3733367919921875,PCGS,1922,09719080,ms64-PCGS-1922-$1-09719080,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09719080.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09719080.jpg
Circulation,ms64,64,MS64,64,64.27729034423828,0.27729034423828125,PCGS,1922,09719099,ms64-PCGS-1922-$1-09719099,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09719099.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09719099.jpg
Circulation,ms64,64,MS65,65,64.55001068115234,0.5500106811523438,PCGS,1922,09719100,ms64-PCGS-1922-$1-09719100,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09719100.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09719100.jpg
Circulation,ms64,64,MS64,64,63.987091064453125,0.012908935546875,PCGS,1922,09773967,ms64-PCGS-1922-$1-09773967,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09773967.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09773967.jpg
Circulation,ms64,64,MS64,64,64.29203033447266,0.29203033447265625,PCGS,1922,09773968,ms64-PCGS-1922-$1-09773968,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09773968.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09773968.jpg
Circulation,ms64,64,MS65,65,64.67818450927734,0.6781845092773438,PCGS,1922,09829111,ms64-PCGS-1922-$1-09829111,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09829111.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09829111.jpg
Circulation,ms64,64,MS65,65,64.70875549316406,0.7087554931640625,PCGS,1922,09829112,ms64-PCGS-1922-$1-09829112,Circulation/ms64/obverse/ms64-PCGS-1922-$1-09829112.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-09829112.jpg
Circulation,ms64,64,MS64,64,63.95622253417969,0.0437774658203125,PCGS,1922,12628387,ms64-PCGS-1922-$1-12628387,Circulation/ms64/obverse/ms64-PCGS-1922-$1-12628387.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-12628387.jpg
Circulation,ms64,64,MS64,64,64.34896087646484,0.34896087646484375,PCGS,1922,13530182,ms64-PCGS-1922-$1-13530182,Circulation/ms64/obverse/ms64-PCGS-1922-$1-13530182.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-13530182.jpg
Circulation,ms64,64,MS65,65,64.9426040649414,0.9426040649414062,PCGS,1922,13597552,ms64-PCGS-1922-$1-13597552,Circulation/ms64/obverse/ms64-PCGS-1922-$1-13597552.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-13597552.jpg
Circulation,ms64,64,MS63,63,63.21621322631836,0.7837867736816406,PCGS,1922,13604281,ms64-PCGS-1922-$1-13604281,Circulation/ms64/obverse/ms64-PCGS-1922-$1-13604281.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-13604281.jpg
Circulation,ms64,64,MS64,64,64.08203887939453,0.08203887939453125,PCGS,1922,16226762,ms64-PCGS-1922-$1-16226762,Circulation/ms64/obverse/ms64-PCGS-1922-$1-16226762.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-16226762.jpg
Circulation,ms64,64,MS64,64,64.04554748535156,0.0455474853515625,PCGS,1922,16689710,ms64-PCGS-1922-$1-16689710,Circulation/ms64/obverse/ms64-PCGS-1922-$1-16689710.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-16689710.jpg
Circulation,ms64,64,MS65,65,64.54989624023438,0.549896240234375,PCGS,1922,19007726,ms64-PCGS-1922-$1-19007726,Circulation/ms64/obverse/ms64-PCGS-1922-$1-19007726.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-19007726.jpg
Circulation,ms64,64,MS65,65,64.50353240966797,0.5035324096679688,PCGS,1922,21005206,ms64-PCGS-1922-$1-21005206,Circulation/ms64/obverse/ms64-PCGS-1922-$1-21005206.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-21005206.jpg
Circulation,ms64,64,MS65,65,64.66573333740234,0.6657333374023438,PCGS,1922,24298853,ms64-PCGS-1922-$1-24298853,Circulation/ms64/obverse/ms64-PCGS-1922-$1-24298853.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-24298853.jpg
Circulation,ms64,64,MS64,64,63.6026496887207,0.3973503112792969,PCGS,1922,25336980,ms64-PCGS-1922-$1-25336980,Circulation/ms64/obverse/ms64-PCGS-1922-$1-25336980.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-25336980.jpg
Circulation,ms64,64,MS65,65,64.67337036132812,0.673370361328125,PCGS,1922,25690326,ms64-PCGS-1922-$1-25690326,Circulation/ms64/obverse/ms64-PCGS-1922-$1-25690326.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-25690326.jpg
Circulation,ms64,64,MS64,64,64.39202880859375,0.39202880859375,PCGS,1922,26628108,ms64-PCGS-1922-$1-26628108,Circulation/ms64/obverse/ms64-PCGS-1922-$1-26628108.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-26628108.jpg
Circulation,ms64,64,MS63,63,63.224918365478516,0.7750816345214844,PCGS,1922,26973397,ms64-PCGS-1922-$1-26973397,Circulation/ms64/obverse/ms64-PCGS-1922-$1-26973397.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-26973397.jpg
Circulation,ms64,64,MS62,62,61.86638641357422,2.1336135864257812,PCGS,1922,28917341,ms64-PCGS-1922-$1-28917341,Circulation/ms64/obverse/ms64-PCGS-1922-$1-28917341.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-28917341.jpg
Circulation,ms64,64,MS64,64,64.46893310546875,0.46893310546875,PCGS,1922,30494924,ms64-PCGS-1922-$1-30494924,Circulation/ms64/obverse/ms64-PCGS-1922-$1-30494924.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-30494924.jpg
Circulation,ms64,64,MS65,65,64.65381622314453,0.6538162231445312,PCGS,1922,30567631,ms64-PCGS-1922-$1-30567631,Circulation/ms64/obverse/ms64-PCGS-1922-$1-30567631.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-30567631.jpg
Circulation,ms64,64,MS64,64,64.31739807128906,0.3173980712890625,PCGS,1922,30793470,ms64-PCGS-1922-$1-30793470,Circulation/ms64/obverse/ms64-PCGS-1922-$1-30793470.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-30793470.jpg
Circulation,ms64,64,MS65,65,64.51783752441406,0.5178375244140625,PCGS,1922,30963581,ms64-PCGS-1922-$1-30963581,Circulation/ms64/obverse/ms64-PCGS-1922-$1-30963581.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-30963581.jpg
Circulation,ms64,64,MS65,65,65.09967041015625,1.09967041015625,PCGS,1922,31640581,ms64-PCGS-1922-$1-31640581,Circulation/ms64/obverse/ms64-PCGS-1922-$1-31640581.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-31640581.jpg
Circulation,ms64,64,MS64,64,63.81404495239258,0.18595504760742188,PCGS,1922,31817966,ms64-PCGS-1922-$1-31817966,Circulation/ms64/obverse/ms64-PCGS-1922-$1-31817966.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-31817966.jpg
Circulation,ms64,64,MS63,63,62.80778503417969,1.1922149658203125,PCGS,1922,32270186,ms64-PCGS-1922-$1-32270186,Circulation/ms64/obverse/ms64-PCGS-1922-$1-32270186.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-32270186.jpg
Circulation,ms64,64,MS65,65,64.51361083984375,0.51361083984375,PCGS,1922,32582077,ms64-PCGS-1922-$1-32582077,Circulation/ms64/obverse/ms64-PCGS-1922-$1-32582077.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-32582077.jpg
Circulation,ms64,64,MS65,65,64.63691711425781,0.6369171142578125,PCGS,1922,32582104,ms64-PCGS-1922-$1-32582104,Circulation/ms64/obverse/ms64-PCGS-1922-$1-32582104.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-32582104.jpg
Circulation,ms64,64,MS64,64,63.85289764404297,0.14710235595703125,PCGS,1922,33300558,ms64-PCGS-1922-$1-33300558,Circulation/ms64/obverse/ms64-PCGS-1922-$1-33300558.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-33300558.jpg
Circulation,ms64,64,MS64,64,63.57994842529297,0.42005157470703125,PCGS,1922,33327367,ms64-PCGS-1922-$1-33327367,Circulation/ms64/obverse/ms64-PCGS-1922-$1-33327367.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-33327367.jpg
Circulation,ms64,64,MS64,64,64.03262329101562,0.032623291015625,PCGS,1922,34184151,ms64-PCGS-1922-$1-34184151,Circulation/ms64/obverse/ms64-PCGS-1922-$1-34184151.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-34184151.jpg
Circulation,ms64,64,MS63,63,62.9796028137207,1.0203971862792969,PCGS,1922,35356068,ms64-PCGS-1922-$1-35356068,Circulation/ms64/obverse/ms64-PCGS-1922-$1-35356068.jpg,Circulation/ms64/reverse/ms64-PCGS-1922-$1-35356068.jpg
